video_id,title,duration,view_count,upload_date,has_subtitles,subtitle
NjYFXJlRss8,?????????? :: ??????????????? ?? ??.?. ???? (???? 610331B ???? ??),2936,23726,,No,
mfIe7oNEGPk,????????? ??????????????????? :: ??????????????? ?? ??.?. ???? (???? 610331A ???? ??),1740,34152,,No,
qOGneey_s8M,"""The Real Enemies are Within""",1886,6665,,No,
9--3QvMTybs,????????????????????? :: ??????????????? ?? ??.?. ???? (???? 610325B ???? ??),3121,105378,,No,
SGMR--dJOsc,???????????????? :: ??????????????? ????????,86,23893,,No,
h0EpEPX1eYY,????????????????? :: ??????????????? ?? ??.?. ???? (???? 610325A ???? ??),1715,39910,,No,
l5F7sF1lUrQ,?????????????????????? :: ??????????????? ?? ??.?. ???? (???? 610324B ???? ??),3092,39992,,No,
dadwYI4B9Cc,"""Walk the Path of Wisdom"" Venerable Pramote, Dhamma Talk",1667,5121,,No,
UIKws6nEC2Q,????????????? :: ??????????????? ?? ??.?. ???? (???? 610324A ???? ??),1894,28159,,No,
s3Z0PwUDxMA,???????? ?? :: ??????????????? ?? ??.?. ???? (???? 610318 ???? ??),1828,19807,,Yes,th
QAhXkxF7Zho,????????????? ?????????? : ??????????????? ?? ??.?. ???? (610311B ???? ??),3715,45306,,Yes,th
I516-U3660g,??????????????????? ??????? :: ??????????????? ?? ??.?. ???? (610311A ???? ??),1846,36255,,Yes,th
uCzH2y7kiK0,????????????????????????????? ::  ??????????????? ????????,92,10095,,No,
C0gdirDA-fg,??????????? ?????????? :: ??????????????? ?? ??.?. ???? (???? 610310B ???? ??),2820,27345,,No,
15ulmHr7LkU,????????????????? :: ??????????????? ?? ??.?. ???? (???? 610310A ???? ??),1906,48858,,No,
dLCkw9lJfx8,??????????? :: ??????????????? ? ??.?. ???? (???? 610304B ???? ??),2748,61756,,No,
xa2ABUmWnok,????????????????? ????????????????????? :: ??????????????? ? ??.?. ???? (???? 610304A ???? ??),1717,21130,,No,
MKZR85_cIiI,?????????????? :: ??????????????? ? ??.?. ???? (???? 610303B ???? ??),3323,57143,,No,
CTAGjQFztc4,??????????? ?????????????? :: ??????????????? ? ??.?. ???? (???? 610303A ???? ??),2015,65748,,No,
8_FNwgv2agk,???????????????????? :: ??????????????? ????????,75,7392,,No,
000Q4AWBHJA,1/03/2018 ??????? (Perseverance Will Prevail),2371,54663,,Yes,en
qF5YGKBOyxA,?????????????? :: ??????????????? ? ??.?. ???? (610301B ???? ??),3200,59966,,No,
lqwj1T9QNQU,??????? 2-in-1 :: ??????????????? ? ??.?. ???? (610301A ???? ??),2162,43495,,No,
RitqmLJDfpQ,????????????????????????? :: ??????????????? ?? ?.?. ???? (610226 ???? ??),3195,58363,,No,
MYLlQ5-PQ-w,?????????????? :: ??????????????? ?? ?.?. ???? (610225B ???? ??),684,18505,,No,
ly_oq0-32y8,??????????? :: ??????????????? ?? ?.?. ???? (610225A ???? ??),3954,50186,,No,
dK3EP0LNeJI,???????????????????? :: ??????????????? ?? ?.?. ???? (610224B ???? ??),3362,10628,,No,
TU6TSSHEW7c,??????????????? :: ??????????????? ?? ?.?. ???? (610224A ???? ??),1994,59698,,No,
Pv_R7yPZZ58,???????????????????? :: ??????????????? ?? ?.?. ???? (???? 610218B ???? ??),3277,182103,,No,
e6pN3gwd3MA,??????????????? :: ??????????????? ?? ?.?. ???? (610218A ???? ??),1953,44734,,No,
JR3LmPxqcMw,??????????????? :: ??????????????? ?? ?.?. ???? (???? 610217B ???? ??),2623,38424,,No,
TrxJZW7dvMM,?????????????????????????????? :: ??????????????? ?? ?.?. ???? (???? 610217A ???? ??),2172,34120,,No,
2Q3U0I50EdA,?????????? ???????????? :: ??????????????? ?? ?.?. ???? (???? 610211B ???? ??),3142,34574,,No,
b6me_1xvH_g,11/02/2018 ????????????????????????? (Eliminating Desire),1991,37949,,Yes,en
gvuXvQkGiqs,???????????????????????? :: ??????????????? ?? ?.?. ???? (???? 610210B ???? ??),3134,59795,,No,
Yf16qTeg0aw,10/02/2018 ???????? (The One Mind),2147,37623,,Yes,en
IekTw9axF7I,??????????????????? :: ??????????????? ? ?.?. ???? (610204B ???? ??),3256,63836,,No,
J3jiQyYotps,????????????????????? :: ??????????????? ? ?.?. ???? (???? 610204A ???? ??),1913,43557,,No,
6VXxE3EXMrc,???????????? :: ??????????????? ? ?.?. ???? (???? ?? 610203B),2870,324996,,No,
hUEMaf0o8tc,???????????????? :: ??????????????? ? ?.?. ???? (610203A),2063,28501,,No,
8SWHrCLCnrY,"""The Best Possible State of a Soul"" Venerable Pramote, Dhamma Talk",2154,7764,,No,
WD8SBt6bGaI,??????????????? ???????? ? ??????????????? 21 ?.?. 2560,4901,20503,,No,
QMsyMf_a1Jk,????????????????????????????????? :: ??????????????? ?? ?.?. ???? (???? 610128 ???? ??),3916,91768,,No,
TrZZGnqbr9Q,????????????????????? :: ??????????????? ?? ?.?. ???? (???? 610127B ???? ??),3328,217106,,No,
42BDxDjOeiU,??????????????????? :: ???????????????  ?? ?.?. ???? (610127A),1787,26885,,Yes,th
PHLnUakFNXA,?????????? ?????????????????????????? :: ??????????????? ?? ?.?. ???? (???? 610121B ???? ??),2848,58432,,No,
ojqQadiFOTM,21/01/2018 ???????? ???????? (Karma),2105,119881,,Yes,en
hmTmIyc1Vmo,??????????????????????????????????????? :: ??????????????? ? ?.?. ???? (???? ?? ???? 610107B),4559,37525,,No,
01il9geMci0,??????????????? (?????????????) - ????????????????/?????????? ?????? ?? ?????? ????,3881,3739,,No,
ckDB1rUAqXU,???????? ? :: ??????????????? ?? ?.?. ???? (???? 610114B ???? ??),3171,41676,,No,
uwAzpzlrCPE,"""Questions on Angels"" Venerable Pramote, Dhamma Talk",226,2283,,No,
hP_QpGk4Jnw,"""???????? 5"" ??????????????? ?????????? (?????????????) ?????????? 9 ?.?. 2560",3360,12106,,No,
PkcshIFG57E,??????????????? :: ??????????????? ?? ?.?. ???? (???? 610114A ???? ??),1896,45452,,No,
I-2z8xTg_YQ,???????????????????????? :: ??????????????? ? ?.?. ???? (???? ?? ???? 610106A),1940,50155,,No,
hN2oEcrq3ik,???????????????? :: ??????????????? ?? ?.?. ???? (???? 610113A ???? ??),2015,42880,,No,
pFkOzsuCYk4,?????? ?????????????? :: ??????????????? ?? ?.?. ???? (???? 610113B ???? ??),2669,60340,,No,
GvI1ABnAmzo,??????????????? :: ??????????????? ? ?.?. ???? (???? ?? ???? 610107A),1990,18455,,No,
O--2Do5_H5M,?????????????? :: ??????????????? ? ?.?. ???? (???? 610101B ???? ??),3949,28690,,No,
hsSIuN0ehKI,24/12/2017 ????????????? (The Noble Eightfold Path),2160,92096,,Yes,en
iXyYND5rvqM,???????????? :: ??????????????? ? ?.?. ???? (???? ?? ???? 610106B),3540,37840,,No,
g_Yu_5PuRe0,????????????? :: ???????????????? ?? ?.?. ???? (???? ?? ???? 601231B),3317,49166,,No,
CYt_g0zFFyU,????????????? :: ??????????????? ???????? 31 ?.? 2560,2042,54259,,No,
GX1TfTHfQ-0,?????????? :: ??????????????? ? ?.?. ???? (610101A ???? ??),2187,44862,,No,
CasA4gAeyLQ,?????????????? : ??????????????? ?? ?.?. ???? (601230B ???? ??),2342,13501,,No,
IjAWFoSt9r4,????????????????????????? ?????? ???????????? :: ??????????????? ?? ?.?. ???? (601230A ???? ??),2042,8720,,No,
vGKJe17l62s,?????????? :: ??????????????? ?? ?.?. ???? (601217B ???? ??),2439,44946,,No,
dAYpDOJ8Q3k,?????????????????????????? :: ??????????????? ?? ?.?. ???? (601217A),1839,13362,,No,
SWJiqdRdQ6g,?????????????? :: ??????????????? ?? ?.?. ???? (601216B ???? ??),3047,51332,,No,
C13Dcd60700,???????????????????????? :: ??????????????? ?? ?.?. ???? (???? 601216A ???? ??),2016,38294,,No,
w5sa-v6-IAY,????????????????? :: ??????????????? ?? ?.?. ???? (???? 601223A ???? ??),1609,115923,,No,
EL9s0Sx1xA8,??????????????????????????????? :: ??????????????? ?? ?.?. ???? (???? 601223B ???? ??),2911,125352,,No,
Qqk5gzYN6HI,??? ????? ????? :: ??????????????? ?? ?.?. ???? (???? 601224B ???? ??),2779,31928,,No,
usPyVwePt5s,????????????? - ????????????????/?????????? ?????? ?? ?????? ????,3980,4311,,No,
3qT8hmwoxm4,????????????? ???????? - ????? ?.?.?. ?????? ?? ?????? ????,4857,11580,,No,
fMONuewGqME,???????????????? :: ??????????????? ???????? ?? ?.?. ???? (???? 601210A),1970,126328,,No,
_lOCZyK0OcU,???????????????? ???????????????? :: ??????????????? ???????? (???? ?? ???? 601210B),2619,52058,,No,
EdKOQ5cm53M,??????????????? ?????????? (?????????????)  ????? ?.?.?. 22 ?.?. 2560,3297,4202,,No,
p-a9fbP7moY,?????????????? :: ??????????????? ???????? ? ?.?. ???? (??????? ?? ???? 601202A),2033,25400,,No,
yUCk4E1dUFU,?????????? :: ??????????????? ???????? 2 ?.?. 60 (??????? ?? ???? 601202B),3280,100088,,No,
o7NntgZAJCo,????????????? :: ??????????????? ? ?.?. ???? (??????? ?? ???? 601203),5035,113809,,No,
by4Vt7voy8A,??????????????????????? :: ???????????????? ???????? (???? ?? ???? 601209B),2170,81602,,No,
QSMWZ3VEsp4,??????? :: ??????????????? ? ?.?. ???? (??????? ?? ???? 601209A),1845,7021,,No,
fXqNLm-xV08,??????????????? (?????????????) ???????? ? ????????????????????????? ?.??????  1 ?.?. 2560,4147,11399,,No,
mjF6oqpJiCc,??????????????????? :: ??????????????? ?? ?.?. ???? (???? 601126A),1978,50350,,No,
yL0Pk7B4smQ,?????????????? :: ??????????????? ???????? ?? ?.?. ????,2950,13324,,No,
HxDs5LjBClk,???????????????????????? :: ??????????????? ??????? ?? ???? 601125A,1986,11651,,No,
XjECZrreS5o,?????????????????? :: ??????????????? ?? ?.?. ???? (??????? ?? ???? 601111B),2742,22398,,No,
3NSgjRWsSRY,??????????????????????????????? :: ??????????????? ?? ?.?. ???? (??????? ?? ???? 601119B),2355,18374,,No,
JpLf8qlH5Xs,???????????????????????? :: ??????????????? ???????? ?? ?.?. ???? (??????? ?? ???? 601111A),2218,17946,,No,
BjoDDhYXqS8,??????????????? ???????? ??????????????? ?? ?????? ???? (601014B),2148,6814,,No,
m4vu3uLCH4Y,??????????????? :: ??????????????? ???????? 19 ?.?. 2560,1956,31326,,No,
OlzBkW1KWvw,??????????????? ???????? ??????????????? ?????? ?? ?????? ???? (601014A),1787,5007,,No,
3lsKVCEFaeY,??????????????? ???????? ? ??????????????? 5 ?.?.2560 ???????,2623,10987,,No,
KIizHrkF77Y,?????????????????? 5 : ??????????????? ???????? ?????? ? ?.?. ???? (??????? ?? ???? 601105A),2266,78175,,No,
eZZ_GtGs-bo,?????????? : ??????????????? ???????? ?????? ?? ?.?. ???? (??????? ?? ???? 601015A),1934,20621,,No,
LQhjjlmKctk,??????????????? ???????? ? ??????????????? 28 ?.?. 2560 ???????,2000,10123,,No,
9dkbCSUxXZ0,?????????? : ??????????????? ???????? ? ??????????????? 28 ?.?. 2560 ????????,2007,9384,,No,
1C1EsIm7MyE,??????????????? ???????? ? ??????????????? 22 ?.?. 2560,2490,14752,,No,
P0-bPZImqhc,??????????????? ???????? ? ??????????????? 21 ?.?. 2560,2391,10413,,No,
KSRASV_9tb4,??????????????? ???????? ? ??????????????? 15 ?.?. 2560 ???????,2956,3677,,No,
koNmjY8FvSw,??????????????????? :: ??????????????? ???????? ?????? 8 ?.?. 2560,2864,145458,,No,
t_PnkwPhbKw,"""???????"" ??????????????? ???????? ? ??????????????? 8 ?.?. 2560 ????????",2129,18075,,No,
GpjAs7Kmskk,??????????????? ???????? ? ??????????????? 7 ?.?. 2560 ???????,2827,14179,,No,
EEj6CVf_vuk,"""?????"" ??????????????? ???????? ? ??????????????? 7 ?.?. 2560 ????????",2017,9140,,No,
8w7jG0mkaxY,??????????????? ???????? ? ??????????????? 1 ?.?. 2560 ???????,2838,6235,,No,
a0TUopR9FNo,??????????????? ???????? ? ??????????????? 1 ?.?. 2560 ????????,1624,7279,,No,
Q9aIdFBPw9U,??????????????? ???????? ? ??????????????? 30 ?.?. 2560 ???????,2558,4592,,No,
9XDkcPbl1RE,"""The Absence of Morality Lets Defilement Rule""  Dhamma talk  A. Pramote  Eng Subtitle",1934,5330,,No,
4yWgPSeq32I,??????????????? ???????? ? ??????????????? 17 ?.?. 2560 ???????,3094,20407,,No,
4MLGEDCFyvk,??????????????? ???????? ? ??????????????? 17 ?.?. 2560 ????????,1769,19936,,No,
gxQmmq6R-jc,??????????????? ???????? ? ??????????????? 16 ?.?. 2560 ???????,1651,5084,,No,
ps1b6YSjZyc,??????????????? ???????? ? ??????????????? 16 ?.?. 2560 ????????,1899,19496,,No,
awCQV_0fDX4,"""??????????????????????""????????????? ????????《想很多的人，该怎么修行》——阿姜塔努宋｜2017年8月13日｜第七届泰国四念处",2968,597,,No,
1jzf8gKK4dc,??????????????? ?????????? (?????????????)  ??????????????  1 ?.?. 2560,3508,6355,,No,
qJ3UJYP7Kb8,????????? ????????????? ???????? ??????????????? 28 ?.?. 2560,4278,10417,,No,
_vEYlFT1TbI,SC60-02 ??????????????? ?????????? (?????????????) ??????????????? 28 ?.?. 2560,2314,5490,,No,
4DaTGwRGpc4,??????????????? ???????? ? ??????????????? 10 ?.?. 2560 ???????,2866,18080,,No,
l_S2E4_L83A,??????????????? ???????? ? ??????????????? 10 ?.?. 2560 ????????,2113,14987,,No,
VjzhrumJsos,??????????????? ???????? ? ??????????????? 9 ?.?. 2560 ???????,2571,9347,,No,
92DMkIJ8YNU,??????????????? ???????? ? ??????????????? 9 ?.?. 2560 ????????,2065,25766,,No,
WatJpNpXdNg,????????? 4 :: ??????????????? 3 ?.?. 2560,4483,81460,,No,
zTfhImzgYtU,??????????????? ???????? ? ??????????????? 2 ?.?. 2560 ???????,3403,21151,,No,
AGU8mM0eT04,??????????????? ???????? ? ??????????????? 2 ?.?. 2560 ????????,2073,6659,,No,
Qfuwh5o3D1U,??????????????? ???????? ? ??????????????? 26 ?.?. 2560 ????????,1893,8820,,No,
CndPVHqza-g,??????????????? ???????? ? ??????????????? ???????????????? ????????????????????????? 27 ?.?.2560,4712,10851,,No,
ElMYEZbtMAQ,??????????????? ???????? ? ??????????????? 26 ?.?. 2560 ???????,2806,11154,,No,
JXMGpLUQr7g,??????????????? ???????? ? ??????????????? 13 ?.?. 2560 ???????,3845,8785,,No,
N4OUTfw1iXA,??????????????? ???????? ? ??????????????? 13 ?.?. 2560 ????????,2018,9675,,No,
twdJ31Venp4,??????????????? ???????? ? ??????????????? 20 ?.?. 2560 ???????,2071,3805,,No,
sPjmE0Hma3o,??????????????? ???????? ? ??????????????? 20 ?.?. 2560 ????????,1951,20324,,No,
vUefbQCBzxY,??????????????? ???????? ? ??????????????? 19 ?.?. 2560 ???????,3391,6714,,No,
obDeUIhYmdg,??????????????? ???????? ? ??????????????? 19 ?.?. 2560 ????????,1875,3948,,No,
t28rZKfR2rg,??????????????? ???????? ? ??????????????? 12 ?.?. 2560 ???????,3109,11774,,No,
QcQ98m2LPSQ,??????????????? ???????? ? ??????????????? 12 ?.?. 2560 ????????,2026,6803,,No,
STuGw6VTqSc,??????????????? ???????? ? ??????????????? 6 ?.?. 2560 ???????,3002,10350,,No,
kOZ4Btx9_tE,??????????????? ???????? ? ??????????????? 6 ?.?. 2560 ????????,1750,5740,,No,
AMbMQaD77xw,??????????????? ???????? ? ??????????????? 5 ?.?. 2560 ???????,2554,6684,,No,
lAMIAXmZ9to,??????????????? ???????? ? ??????????????? 5 ?.?. 2560 ????????,1643,5644,,No,
41VAvktabpg,??????????????? ???????? ? ??????????????? 30 ?.?. 2560 ???????,3482,8769,,No,
7qkVG3JhdMY,??????????????? ???????? ? ??????????????? 30 ?.?. 2560 ????????,2111,5295,,No,
ZVpmndsl-eM,??????????????? ???????? ? ??????????????? 29 ?.?. 2560 ????????,1826,9459,,No,
YOD3qkPx5KY,??????????????? ???????? ? ??????????????? 29 ?.?. 2560 ???????,2720,7391,,No,
sOYQ85hbjPY,??????????????? ???????? ? ??????????????? 16 ?.?. 2560 ???????,2906,6846,,No,
y81JY73kHxc,??????????????? ???????? ? ??????????????? 16 ?.?. 2560 ????????,2165,14639,,No,
ib1e2EYhVRA,??????????????? ???????? ? ??????????????? 15 ?.?. 2560 ???????,3265,31887,,Yes,th
PLidvdKhdrQ,??????????????? ???????? ? ??????????????? 15 ?.?. 2560 ????????,1961,11105,,Yes,th
TzcBVyE2M_I,????????? ????????????? ???????? ?????????????? 22 ??.?. 2560,3505,8303,,No,
aBykg4X-syE,《法，以心传心》隆波帕默尊者,3631,4336,,No,
TU4L8FnYE84,??????????????? ???????? ? ??????????????? 9 ?.?. 2560 ????????,1849,20376,,Yes,th
6el5OeMc1Go,??????????????? ???????? ? ??????????????? 8 ?.?. 2560 ????????????? ???????,3216,21481,,Yes,th
gEpJ6WvxSoU,??????????????? ???????? ? ??????????????? 9 ?.?. 2560 ???????,2580,9671,,No,
Aaxel9IOPxc,??????????????? ???????? ? ??????????????? 8 ?.?. 2560 ????????????? ??????????????????,2569,12985,,Yes,th
uoAzq0DiuEs,??????????????? ???????? ? ??????????????? 8 ?.?. 2560 ????????????? ??????????????????,535,1909,,No,
4yMDsEqTypY,??????????????? ???????? ? ??????????????? 8 ?.?. 2560 ?????????????  ????????,1644,4456,,No,
P8vGmpaYUQU,"""Mind-Body Segregation: The First Step of Wisdom Practice"" Dhamma talk A. Pramote",2155,6228,,No,
2dQcdMzvSIM,??????????????? ???????? ? ??????????????? 1 ?.?. 2560 ????????,1859,9297,,Yes,th
#NAME?,??????????????? ???????? ? ??????????????? 2 ?.?. 2560 ????????,1950,15457,,Yes,th
HLaTTSfUN6s,??????????????? ???????? ? ??????????????? 2 ?.?. 2560 ???????,2965,11648,,Yes,th
q6m8sBhIs4A,??????????????? ???????? ? ??????????????? 1 ?.?. 2560 ???????,3135,6912,,Yes,th
YGCc4Gvg7jQ,??????????????? ???????? ? ??????????????? 25 ??.?. 2560 ???????,2928,4424,,No,
CZMReX9mykk,??????????????? ???????? ? ??????????????? 18 ??.?. 2560 ???????,2925,11121,,Yes,th
31Yk8NRcPkc,??????????????? ???????? ? ??????????????? 4 ??.?. 2560 ???????,2049,4607,,Yes,th
v3qFJq42cas,??????????????? ???????? ? ??????????????? 28 ?.?. 2560 ???????,2711,2565,,No,
IE4HYFKpjxE,??????????????? ???????? ? ??????????????? 25 ??.?. 2560 ????????,1841,6006,,No,
mCy42xkI298,??????????????? ???????? ? ??????????????? 24 ??.?. 2560 ???????,3010,4530,,No,
vsWK82yzM7A,??????????????? ???????? ? ??????????????? 24 ??.?. 2560 ????????,2118,5811,,No,
ajjH7eawSXg,??????????????? ???????? ? ??????????????? 17 ??.?. 2560 ???????,2612,14201,,No,
a_lGOWanf-4,??????????????? ???????? ? ??????????????? 11 ??.?. 2560 ???????,2597,15089,,Yes,th
XEonug4ow6Y,??????????????? ???????? ? ??????????????? 11 ??.?. 2560 ????????,1972,5741,,Yes,th
uOKFEYLRBM4,??????????????? ???????? ? ??????????????? 10 ??.?. 2560 ???????,3158,3850,,No,
WbucKfeHFso,??????????????? ???????? ? ??????????????? 10 ??.?. 2560 ????????,2081,9900,,Yes,th
e-1NbPdnThM,"""Wisdom is Knowing the Truth of Body and Mind"" Dhamma talk",1632,5010,,Yes,th
n09E89eXlc0,"""Q&A with Luangpor Pramote"" dhamma talk",131,1305,,No,
uNy5FrcBIpQ,"""Happiness is the Key to Meditation Practice"" dhamma talk Luang Por Pramote",2087,5966,,No,
ZGvNMFvzS5s,??????????????? ???????? ? ??????????????? 3 ??.?. 2560 ???????,3364,16766,,Yes,th
eYfiQA4Nlsw,??????????????? ???????? ? ??????????????? 3 ??.?. 2560 ????????,2095,10085,,No,
LlKtYfubeo4,??????????????? ???????? ? ??????????????? 27 ?.?. 2560 ????????,1944,14230,,Yes,th
4DvrThEra8E,??????????????? ???????? ? ??????????????? 28 ?.?. 2560 ????????,1882,4908,,No,
6Ewxg-h_DpE,??????????????? ???????? ? ??????????????? 20 ?.?. 2560 ???????,2578,4055,,Yes,th
ulgzvmaO_TY,??????????????? ???????? ? ??????????????? 21 ?.?. 2560 ???????,1504,2337,,No,
4i8edLi652Q,??????????????? ???????? ? ??????????????? 21 ?.?. 2560 ????????,1928,12336,,Yes,th
J0dYSBH1i5w,??????????????? ???????? ? ??????????????? 20 ?.?. 2560 ????????,2232,10413,,Yes,th
DMjLGOXZwIk,??????????????? ???????? ? ??????????????? 14 ?.?. 2560 ???????,2831,5018,,Yes,th
9btApC2yUWs,??????????????? ???????? ? ??????????????? 14 ?.?. 2560 ????????,1939,4120,,Yes,th
7e-52nZpaok,??????????????? ???????? ? ??????????????? 10 ?.?. 2560 ???????,2431,25925,,Yes,th
Io2cMPUzZK8,??????????????? ???????? ? ??????????????? 13 ?.?. 2560 ???????,2546,8629,,No,
7ZA-hAML_Oo,??????????????? ???????? ? ??????????????? 13 ?.?. 2560 ????????,1928,8577,,Yes,th
jzf4DcXaD_Q,??????????????? ???????? ? ??????????????? 10 ?.?. 2560 ????????,2141,11114,,Yes,th
DuuAQPOo3hQ,??????????????? ???????? ? ??????????????? 29 ??.?. 2560 ???????,2846,9915,,Yes,th
j7eBEWsgQ3g,??????????????? ???????? ? ??????????????? 29 ??.?. 2560 ????????,1923,4704,,Yes,th
NTAT4oYipPU,??????????????? ???????? ? ??????????????? 30 ??.?. 2560 ???????,2824,5330,,Yes,th
gbaflqYoTzg,??????????????? ???????? ? ??????????????? 30 ??.?. 2560 ????????,2175,7176,,Yes,th
qKwT5e4bbkM,??????????????? ???????? ? ??????????????? 15 ??.?. 2560 ???????,2854,10791,,Yes,th
NEE3mqW39NM,??????????????? ???????? ? ??????????????? 16 ??.?. 2560 ???????,2134,3608,,Yes,th
tlrQ3bdjmUE,??????????????? ???????? ? ??????????????? 16 ??.?. 2560 ????????,1704,5119,,No,
dAb9_2GRdNg,??????????????? ???????? ? ??????????????? 15 ??.?. 2560 ????????,1689,2663,,No,
s5-SFQs8nNg,??????????????? ???????? ? ??????????????? 1 ??.?. 2560 ???????,2882,7100,,No,
J1UFBt0Dctk,??????????????? ???????? ? ??????????????? 1 ??.?. 2560 ????????,2184,3680,,Yes,th
Y6I_MLGwNh0,??????????????? ???????? ? ??????????????? 13 ??.?. 2560 ???????,2675,3679,,Yes,th
qDF-nplZQgY,??????????????? ???????? ? ??????????????? 13 ??.?. 2560 ????????,1937,3876,,Yes,th
f8xMG1Ir5Yw,??????????????? ???????? ? ??????????????? 23 ??.?. 2560 ???????,2697,14906,,Yes,th
ZjHUOBSGS28,??????????????? ???????? ? ??????????????? 23 ??.?. 2560 ????????,2061,15822,,No,
0Q5TpTHETSI,??????????????? ???????? ? ??????????????? 22 ??.?. 2560 ???????,2915,6620,,Yes,th
oh30siwa0OU,??????????????? ???????? ? ??????????????? 22 ??.?. 2560 ????????,1841,14555,,Yes,th
MjBJ0usFXSs,??????????????? ???????? ? ??????????????? 9 ??.?. 2560 ???????,1514,10836,,Yes,th
jSaZ-mYLUCw,??????????????? ???????? ? ??????????????? 9 ??.?. 2560 ????????,2049,9614,,Yes,th
yc7rarOx8e4,??????????????? ???????? ? ??????????????? 8 ??.?. 2560 ???????,2482,12331,,No,
Rq4WzvXPbFM,??????????????? ???????? ? ??????????????? 8 ??.?. 2560 ????????,1886,4605,,No,
Rpj8ePeXnDY,??????????????? ???????? ? ??????????????? 2 ??.?. 2560 ???????,2496,9135,,No,
bifKJtRr9-E,??????????????? ???????? ? ??????????????? 2 ??.?. 2560 ????????,1743,7096,,Yes,th
qOWVqOWrFKc,??????????????? ???????? ? ??????????????? 26 ??.?. 2560 ???????,2602,3922,,Yes,th
tDD1c_k3-I8,"""Freedom From Suffering"" Venerable Pramote, Dhamma talk",2678,18044,,No,
mR2GiOWhmM4,??????????????? ???????? ???????? ? ???????????????? 18 ??.?. 2560,1327,34107,,Yes,th
crwpi0bCnu0,??????????????? ???????? ? ??????????????? 26 ??.?. 2560 ????????,2246,6148,,Yes,th
MeTzo1DVXkM,??????????????? ???????? ? ??????????????? 4 ??.?. 2560 ???????,2091,2834,,Yes,th
sX8s1tADmfQ,??????????????? ???????? ? ??????????????? 4 ??.?. 2560 ????????,1922,3068,,No,
KxUQmNQIyGs,SC60-01 ????????????? ????? ?????????? ????????????????? ?????? 10 ?????? 2560,4456,16417,,Yes,th
EQZ5wC4-Ai4,??????????????? ???????? ? ??????????????? 25 ??.?. 2560 ???????,2456,19444,,Yes,th
fWeCqFfwsx4,??????????????? ???????? ? ??????????????? 25 ??.?. 2560 ????????,1932,10151,,Yes,th
AFt5UVHn9LA,"""How to Develop the Mind to Be the Mature One"" Venerable Pramote, Dhamma talk",2496,10514,,Yes,th
xb6OQX1f6MI,??????????????? ???????? ? ??????????????? 5 ??.?. 2560 ???????,2453,5777,,No,
a1vDfe0R420,??????????????? ???????? ? ??????????????? 5 ??.?. 2560 ????????,1773,7082,,No,
WXOGhaoOM2Q,????????? ????????????? ???????? ????????????????? 9 ??.?. 2560,3382,18779,,Yes,th
JnnR0Bvothk,??????????????? ???????? ? ??????????????? 19 ??.?. 2560 ????????,1977,11180,,Yes,th
Zy1vL8NGyZc,??????????????? ???????? ? ??????????????? 12 ??.?. 2560 ???????,2380,12051,,Yes,th
d7Rbm_ChiWQ,??????????????? ???????? ? ??????????????? 12 ??.?. 2560 ????????,2157,9041,,Yes,th
cC2ALh_FtRM,??????????????? ???????? ? ??????????????? 11 ??.?. 2560 ???????,2270,6366,,Yes,th
m_jEhNsJqFo,??????????????? ???????? ? ??????????????? 11 ??.?. 2560 ????????,2154,10786,,Yes,th
1IeIFt6jBiw,??????????????? ???????? ? ??????????????? 26 ?.?. 2560 ???????,2863,22308,,Yes,th
09mOde1OP98,??????????????? ???????? ? ??????????????? 26 ?.?. 2560 ????????,1999,10883,,Yes,th
-6rBfV07SxE,??????????????? ???????? ? ??????????????? 25 ?.?. 2560 ???????,2815,12077,,Yes,th
J_wx8RdOKqc,??????????????? ???????? ? ??????????????? 25 ?.?. 2560 ????????,1667,15007,,Yes,th
t1pExtAClEQ,??????????????? ???????? ? ??????????????? 19 ?.?. 2560 ???????,2236,7880,,No,
MLGPcsNy74Q,??????????????? ???????? ? ??????????????? 19 ?.?. 2560 ????????,1932,7276,,No,
m-x28YqIhDA,??????????????? ???????? ? ??????????????? 18 ?.?. 2560 ???????,2349,7446,,Yes,th
WjiyaZ5y1XE,??????????????? ???????? ? ??????????????? 18 ?.?. 2560 ????????,2170,14097,,Yes,th
JeKZjuzCA-4,??????????????? ???????? ? ??????????????? 12 ?.?. 2560  ???????,1923,4568,,No,
Sz9UTpcXOTc,??????????????? ???????? ? ??????????????? 12 ?.?. 2560  ????????,2128,7894,,Yes,th
6UFulnHwJbI,??????????????? ???????? ? ??????????????? 11 ?.?. 2560 ?????????? ????????,2373,5123,,Yes,th
cJHvdM30CUg,??????????????? ???????? ? ??????????????? 11 ?.?. 2560 ?????????? ???????,2459,3544,,Yes,th
8kgL6ZUl1DU,??????????????? ???????? ? ??????????????? 11 ?.?. 2560 ?????????? ????????,2190,5139,,Yes,th
DbHxQ1QAM8s,??????????????? ???????? ? ??????????????? 5 ?.?. 2560,4690,17000,,No,
2fDuyprXmwU,??????????????? ???????? ? ??????????????? 4 ?.?. 2560,3888,18794,,No,
G0hpvTgK35g,??????????????? ???????? ? ??????????????? 29 ?.?. 2560,5053,21023,,No,
UiYwU8zC9xI,??????????????? ???????? ? ??????????????? 28 ?.?. 2560,4932,14305,,Yes,th
DfGfJFJmpjw,??????????????? ???????? ? ??????????????? 22 ?.?. 2560,4652,12167,,Yes,th
